director_name_id,director_name,actor_name,,
1887,Petter Næss,Jørgen Langhelle,,
1888,Robert Fontaine,Michael Derek,,
1296,Jaume Balagueró,Manuela Velasco,,
1797,Patricia Cardoso,Rosie Perez,,
1889,Dan Perri,Travis Myers,,
1890,Neil Mcenery-West,Walter Hendrix III,,
1891,Anthony O'Brien,James Ransone,,
495,Terence Young,Robert Shaw,,
1892,Michael Herz,Phoebe Legere,,
114,NA,Carroll O'Connor,,
697,Woody Allen,Woody Allen,,
1893,David Robert Mitchell,Maika Monroe,,
697,Woody Allen,Woody Allen,,
1894,Robert Mulligan,Robert Duvall,,
84,George Miller,Vernon Wells,,
1895,Chia-Liang Liu,Andy Lau,,
329,Stanley Kubrick,James Mason,,
710,Kimberly Peirce,Alicia Goranson,,
1896,Chris Kentis,Eric Sheffer Stevens,,
177,Florian Henckel von Donnersmarck,Sebastian Koch,,
1897,Alex Kendrick,Ben Davies,,
1898,Robert Rossen,George C. Scott,,
1899,Jack Conway,Hedy Lamarr,,
1900,Sylvain Chomet,Michel Robin,,
1901,Chris Eyre,Michael Greyeyes,,
1514,Shari Springer Berman,Josh Hutcherson,,
777,Richard Linklater,Vernon Dobtcheff,,
115,Alejandro G. Iñárritu,Adriana Barraza,,
535,Catherine Hardwicke,Holly Hunter,,
1902,Elia Kazan,Dean Stockwell,,
1903,Debra Granik,Jennifer Lawrence,,
372,Kevin Macdonald,Nicholas Aaron,,
1904,Henry King,Tyrone Power,,
1905,Miranda July,Najarra Townsend,,
1766,Charles Ferguson,Matt Damon,,
1906,Max Joseph,Vanessa Lengies,,
1907,Jim Jarmusch,Henry Silva,,
51,David Ayer,J.K. Simmons,,
581,Jerry Jameson,David Oyelowo,,
152,Steven Soderbergh,Julia Roberts,,
1908,Kevin Tenney,Kathleen Wilhoite,,
114,NA,Stephen Colbert,,
86,Kenneth Branagh,Julie Christie,,
1560,John Cameron Mitchell,Sook-Yin Lee,,
1909,Ari Folman,Ari Folman,,
1910,Gary Rogers,Noah Danby,,
1766,Charles Ferguson,Campbell Scott,,
1911,Marielle Heller,Alexander Skarsgård,,
114,NA,Anne Hathaway,,
1912,David Sington,John F. Kennedy,,
1913,Kelly Reichardt,Bruce Greenwood,,
1643,Fenton Bailey,Hugh M. Hefner,,
1914,Bob Giraldi,Danny Aiello,,
1803,Jill Sprecher,Alanna Ubach,,
1915,Huck Botko,Matt Bennett,,
192,Luc Besson,Christopher Lambert,,
1916,David Duchovny,Robin Williams,,
1917,Mitchell Lichtenstein,Jess Weixler,,
1918,Lance Mungia,Jeffrey Falcon,,
1919,Kundan Shah,Karisma Kapoor,,
985,Michael Dowse,Paul Kaye,,
1920,Hue Rhodes,Peter Dinklage,,
1595,Shane Meadows,Bob Hoskins,,
43,Roland Emmerich,Jeremy Irvine,,
114,NA,Joe Morton,,
1921,Jugal Hansraj,Saif Ali Khan,,
1922,Danny Provenzano,Vincent Pastore,,
1923,Bill Muir,Alex Kendrick,,
478,Richard LaGravenese,Anna Kendrick,,
1924,Noah Buschel,Merritt Wever,,
1925,Brian Yuzna,Melinda Clarke,,
1926,Hunter Richards,Jason Statham,,
1927,Laurie Collyer,Brad William Henke,,
831,Bruce McCulloch,Martin Starr,,
1928,Aaron Hann,Jordi Vilasuso,,
1089,James Watkins,Michael Fassbender,,
535,Catherine Hardwicke,Frances Fisher,,
1929,Phil Claydon,MyAnna Buring,,
1930,Ralph Ziman,Rapulana Seiphemo,,
1931,John Simpson,Colin Salmon,,
1932,Colin Minihan,Mackenzie Gray,,
1933,Conor McMahon,Peter McQuinn,,
1934,Chris Shadley,Daniel Baldwin,,
1935,Simon Napier-Bell,Alice Cooper,,
697,Woody Allen,Woody Allen,,
1936,Simon Yin,Paul Sheehan,,
1937,Jeff Crook,Nicholas Gonzalez,,
114,NA,Steven Weber,,
1938,Orson Welles,Rita Hayworth,,
1939,Dave Payne,Mircea Monroe,,
1588,James Cox,Jake Gyllenhaal,,
1686,Jonas Åkerlund,Noel Gugliemi,,
1940,Brad Copeland,Sunil Narkar,,
1941,Paul Bunnell,Kate Maberly,,
1942,Phil Morrison,Sally Hawkins,,
1943,Harald Reinl,Christopher Lee,,
1588,James Cox,Jon Mack,,
422,Richard Lester,Buster Keaton,,
943,Michael Moore,Michael Moore,,
1944,Tanner Beard,William McNamara,,
1945,Scott Dow,Trenton Rostedt,,
1946,Derick Martini,Kevin Zegers,,
1947,Jerry Dugan,Melissa Bolona,,
1948,Tim Hunter,Keanu Reeves,,
1201,Michael Polish,Peter Coyote,,
1574,William Kaufman,Paul McGillion,,
1018,Rodrigo Cortés,Ryan Reynolds,,
1949,Richard Ayoade,Craig Roberts,,
1950,Jehane Noujaim,Khalid Abdalla,,
1951,Pascal Arnold,Karl E. Landler,,
710,Kimberly Peirce,Chloë Grace Moretz,,
1952,Remo,Lauren Gottlieb,,
549,Wes Craven,Johnny Depp,,
1094,James Marsh,Paul McGill,,
1953,John Laing,Siobhan Marshall,,
1954,Jamal Hill,Logan Browning,,
1955,Daniel Stamm,Caleb Landry Jones,,
547,Sam Taylor-Johnson,Kristin Scott Thomas,,
1902,Elia Kazan,Marlon Brando,,
329,Stanley Kubrick,George C. Scott,,
1956,Carlos Carrera,Damián Alcázar,,
1957,Benh Zeitlin,Quvenzhané Wallis,,
1958,J. Lee Thompson,Roddy McDowall,,
1959,Maggie Greenwald,Aidan Quinn,,
1960,Vera Farmiga,Donna Murphy,,
1961,Vijay Chandar,Hansika Motwani,,
1324,Morgan Spurlock,Quentin Tarantino,,
1962,Jonathan Wacks,Steve Buscemi,,
1963,Khyentse Norbu,Tshewang Dendup,,
1788,Ted Post,Clint Eastwood,,
1751,Richard Brooks,Humphrey Bogart,,
1964,Tony Krantz,George Newbern,,
1965,Mitchell Altieri,Kimberley Crossman,,
1966,W.D. Hogan,Tom Everett Scott,,
1967,Corey Grant,Christian Keyes,,
179,Tom Tykwer,Moritz Bleibtreu,,
1968,Lucky McKee,James Duval,,
1969,Richard Boddington,Natasha Henstridge,,
1970,David Hunt,Matthew Alan,,
832,Patricia Riggen,America Ferrera,,
1958,J. Lee Thompson,Roddy McDowall,,
1180,Todd Field,Tom Wilkinson,,
1971,Steven R. Monroe,Sarah Butler,,
1972,Mark Illsley,Ally Walker,,
1844,Pawel Pawlikowski,Paddy Considine,,
1973,Ritesh Batra,Nawazuddin Siddiqui,,
1974,Sally Potter,Shirley Henderson,,
1785,Frank Capra,Jean Arthur,,
1569,Fred Zinnemann,Montgomery Clift,,
1780,John Ford,Harry Carey Jr.,,
1975,Brad J. Silverman,Shawnee Smith,,
1976,Dave Meyers,Eddie Griffin,,
1977,David M. Matthews,Essence Atkins,,
1978,Nadine Labaki,Yasmine Al Massri,,
1979,Lluís Quílez,Stephen Rea,,
1980,Eytan Fox,Ohad Knoller,,
421,Francis Ford Coppola,Harrison Ford,,
1981,Romesh Sharma,Annabelle Wallis,,
1982,François Truffaut,Catherine Deneuve,,
1983,Adam Goldberg,Judy Greer,,
1984,Travis Zariwny,Dustin Ingram,,
11,Zack Snyder,Ty Burrell,,
1985,Adrienne Shelly,Lew Temple,,
1986,Newt Arnold,Bolo Yeung,,
1785,Frank Capra,Claude Rains,,
1886,Larry Clark,Rosario Dawson,,
1351,Noah Baumbach,William Baldwin,,
794,Charles Herman-Wurmfeld,Scott Cohen,,
188,Yimou Zhang,Honglei Sun,,
473,John Stockwell,Matthew Ziff,,
932,Alfred Hitchcock,Norman Lloyd,,
843,Atom Egoyan,Bruce Greenwood,,
1358,Vincent Gallo,Anjelica Huston,,
34,James Wan,Lin Shaye,,
1987,Alex Cox,Del Zamora,,
1988,Fabián Bielinsky,Ricardo Darín,,
1989,Dror Moreh,Ami Ayalon,,
1990,Rebecca Miller,Beau Bridges,,
1991,Maggie Carey,Donald Glover,,
1711,Roger Avary,Eric Stoltz,,
1992,Henry Bean,Ryan Gosling,,
474,David Gordon Green,Michael Angarano,,
1993,Simeon Rice,Ward G. Smith,,
1143,Brad Anderson,Paul Guilfoyle,,
1994,Jeff Garlin,Jessy Schram,,
1995,Qasim Basir,Dorian Missick,,
1996,Adam Green,Joel David Moore,,
1997,Charles Chaplin,Paulette Goddard,,
1998,Pete Jones,Brian Dennehy,,
1999,Bruce Campbell,Ted Raimi,,
1200,Mark Brown,Vivica A. Fox,,
2000,Adam Carolla,Jay Mohr,,
1259,Ira Sachs,Rip Torn,,
1431,John Sayles,Brian Lee Franklin,,
2001,Bruce McDonald,Stephen McHattie,,
2002,James Mottern,Jimmy Bennett,,
2003,Jaime Zevallos,Angela Sarafyan,,
1096,Rob Zombie,Sid Haig,,
2004,Gerard Johnstone,Morgana O'Reilly,,
2005,Robert Greenwald,Lee Scott,,
2006,David Ray,Nicole Muñoz,,
2007,Dave Rodriguez,Chazz Palminteri,,
2008,Nae Caranfil,Monica Barladeanu,,
2009,David Winning,Ashanti,,
2010,Frank Lotito,Brighton Sharbino,,
2011,Timothy Woodward Jr.,Katrina Law,,
90,Christopher McQuarrie,Tom Cruise,,
2012,Tara Subkoff,Timothy Hutton,,
2013,Russell Friedenberg,Rudy Youngblood,,
2014,William Cottrell,Adriana Caselotti,,
2015,Lucrecia Martel,Mía Maestro,,
2016,Edward Dmytryk,Brigitte Bardot,,
2017,Zak Penn,Zak Penn,,
2018,Alex Ranarivelo,Lea Thompson,,
1561,Jon Knautz,Camren Bicondova,,
2019,Mathieu Amalric,Mathieu Amalric,,
2020,David Worth,Jessica Szohr,,
2021,Leslie H. Martinson,Burgess Meredith,,
130,Guy Ritchie,Jason Statham,,
2022,Robert M. Young,Barry Corbin,,
114,NA,Karl Malden,,
1471,Thomas Vinterberg,Ulrich Thomsen,,
2023,Steve Buscemi,Steve Buscemi,,
2024,Ham Tran,Long Nguyen,,
2025,Rich Cowan,Eric Dane,,
2026,Boris Rodriguez,Stephen McHattie,,
378,Harold Becker,Bruce Willis,,
114,NA,James Morrison,,
2027,Sadyk Sher-Niyaz,Elina Abai Kyzy,,
2028,Paul Donovan,Maury Chaykin,,
2029,Jonathan Kesselman,Judy Greer,,
2030,Arjun Sablok,Abhishek Bachchan,,
1824,Craig Moss,Noureen DeWulf,,
2031,Tyler Oliver,Bella Thorne,,
932,Alfred Hitchcock,Laurence Olivier,,
602,Steve Miner,Betsy Palmer,,
1704,Billy Wilder,Ray Milland,,
2032,Douglas Cheek,Daniel Stern,,
1827,Youssef Delara,Noel Gugliemi,,
2033,Deryck Broom,Vic Mignogna,,
2034,Henry Hathaway,Joseph Cotten,,
1780,John Ford,Roddy McDowall,,
114,NA,Mary Lynn Rajskub,,
438,Spike Lee,Rami Malek,,
152,Steven Soderbergh,Peter Gallagher,,
34,James Wan,Michael Emerson,,
427,Jay Chandrasekhar,Geoffrey Arend,,
2035,Giovanni Zelko,Zuhair Haddad,,
2036,Claudia Sainte-Luce,Ximena Ayala,,
246,Scott Derrickson,Keanu Reeves,,
873,Mira Nair,Naseeruddin Shah,,
1186,Kenneth Lonergan,Matthew Broderick,,
932,Alfred Hitchcock,Jerry Mathers,,
525,Paul McGuigan,Bruce Willis,,
2037,Jamie Babbit,Natasha Lyonne,,
2038,David Boyd,Vivica A. Fox,,
170,Quentin Tarantino,Quentin Tarantino,,
1681,Walter Lang,Spring Byington,,
738,Sergio Leone,Clint Eastwood,,
2039,Anna Muylaert,Alex Huszar,,
2040,Steve Taylor,Jason Marsden,,
2041,Kurt Voss,Lemmy,,
1298,Léa Pool,NA,,
2042,James David Pasternak,Robin Williams,,
2043,Laurent Bouhnik,Déborah Révy,,
2044,Tom Sanchez,Nataniel Sánchez,,
2045,David Caffrey,Marley Shelton,,
2046,Adam Jay Epstein,Rich Ceraulo,,
1617,Michael Curtiz,Errol Flynn,,
2047,Justin Thomas Ostensen,Michael Berryman,,
2048,Brenton Spencer,Christie Burke,,
319,Rob Bowman,Alanna Ubach,,
2049,Ossie Davis,Redd Foxx,,
2050,Jay Alaimo,William McNamara,,
2051,Dylan Bank,Seregon O'Dassey,,
2052,Rob McKittrick,Ryan Reynolds,,
1595,Shane Meadows,Paddy Considine,,
114,NA,Richard Cawthorne,,
2053,Jeff Burr,Terry Kiser,,
2054,Harry Gantz,NA,,
2055,Guy Maddin,Sarah Murphy-Dyson,,
2056,Regardt van den Bergh,Sean Cameron Michael,,
2057,Panos Cosmatos,Chris Gauthier,,
2058,Gareth Evans,Iko Uwais,,
2059,Matthew R. Anderson,Johnny Pacar,,
2060,Joe Marino,Piero Maggiò,,
1617,Michael Curtiz,Humphrey Bogart,,
2061,Joel Anderson,Talia Zucker,,
2062,Shimit Amin,Ranbir Kapoor,,
2063,Douglas Trumbull,Bruce Dern,,
544,John G. Avildsen,Sylvester Stallone,,
2064,Mona Fastvold,Christopher Abbott,,
470,John Carpenter,Jamie Lee Curtis,,
1482,Tony Richardson,Albert Finney,,
2065,Levan Gabriadze,Shelley Hennig,,
49,Martin Scorsese,Robert De Niro,,
260,Joe Dante,Patrick Macnee,,
495,Terence Young,Ursula Andress,,
2066,Bradley Parker,Jesse McCartney,,
2067,Clive Barker,Andrew Robinson,,
2068,Harold Cronk,Benjamin A. Onyango,,
765,Jeff Wadlow,Julian Morris,,
2069,Takao Okawara,Hiroshi Abe,,
1113,Derek Cianfrance,Ryan Gosling,,
2070,Duncan Tucker,Kevin Zegers,,
927,William Brent Bell,Fernanda Andrade,,
2071,Russ Meyer,Charles Napier,,
2072,Robert D. Webb,James Drury,,
1181,Davis Guggenheim,Billy West,,
2073,Allan Dwan,James Brown,,
49,Martin Scorsese,Mick Jagger,,
1481,Eli Roth,Daryl Sabara,,
2074,Andrew Steggall,Juliet Stevenson,,
2075,Ben Lewin,W. Earl Brown,,
2076,Robert Kenner,Michael Pollan,,
1683,Andrew Erwin,Rachel Hendrix,,
1143,Brad Anderson,Philip Seymour Hoffman,,
690,Jason Reitman,J.K. Simmons,,
2077,Craig Johnson,Ty Burrell,,
2078,Sean Durkin,Christopher Abbott,,
2079,Gillian Robespierre,Gaby Hoffmann,,
2080,Courtney Hunt,Charlie McDermott,,
2081,Morgan Neville,Sheryl Crow,,
1589,James Toback,Robert Downey Jr.,,
1453,Nicole Holofcener,Kevin Corrigan,,
1136,Peter Cattaneo,Tom Wilkinson,,
2082,Chris Paine,Ed Begley Jr.,,
2083,Greg Berlanti,Justin Theroux,,
1627,Don Coscarelli,Daniel Roebuck,,
47,Rob Letterman,Odeya Rush,,
2084,Marc Levin,Sonja Sohn,,
2085,Richard Dutcher,Wilford Brimley,,
2086,Khalid Mohamed,Karisma Kapoor,,
874,Mel Brooks,Madeline Kahn,,
891,Trey Parker,Trey Parker,,
474,David Gordon Green,Zooey Deschanel,,
2087,Finn Taylor,David Arquette,,
1776,Karen Moncrieff,Frances Fisher,,
2088,José Luis Valenzuela,Cheech Marin,,
2089,Gia Coppola,James Franco,,
2090,Scandar Copti,Shahir Kabaha,,
2091,Goran Dukic,Leslie Bibb,,
2092,Mike Cahill,Steven Yeun,,
2093,Efram Potelle,Shiri Appleby,,
17,Peter Jackson,Michael Imperioli,,
2094,Joshua Oppenheimer,Anwar Congo,,
2095,Alex Gibney,Alex Gibney,,
2096,Paul Crowder,Pelé,,
2097,Rohit Jagessar,Kumar Gaurav,,
368,Griffin Dunne,Mira Sorvino,,
2098,Anthony Powell,Josh Swanson,,
2099,Kief Davidson,G.W. Krauss,,
2100,Johnny Remo,Matthew Ziff,,
2101,Vivek Agnihotri,Emraan Hashmi,,
2102,Ti West,Lena Dunham,,
2103,Nick Tomnay,David Hyde Pierce,,
529,John Hamburg,Harvey Fierstein,,
2104,Nickolas Perry,Patrick Renna,,
2105,Dan Zukovic,Yul Vazquez,,
641,Craig Mazin,Judy Greer,,
2106,Becky Smith,Will Rothhaar,,
2107,Eric Nicholas,Jordana Spiro,,
2108,Benjamin Dickinson,Nora Zehetner,,
2109,Hal Haberman,Michael Rapaport,,
1804,Darren Stein,Frances Bay,,
2110,A. Raven Cruz,Scott Levy,,
883,Brian Trenchard-Smith,David Keith,,
2111,Frank Whaley,Lynn Cohen,,
2112,Amat Escalante,Kenny Johnston,,
2113,Wajahat Rauf,Rasheed Naz,,
2114,Katherine Brooks,Ilene Graff,,
2115,David Cross,Jason Ritter,,
2116,Randall Rubin,Nicole Randall Johnson,,
2117,Robert Bennett,Randy Wayne,,
1495,Guy Hamilton,Oliver Reed,,
2118,Mary Pat Kelly,Aidan Quinn,,
2119,Lori Petty,Jennifer Lawrence,,
2120,Charlie Levi,Joe Mantegna,,
2121,Kevin Hamedani,Russell Hodgkinson,,
2122,David DeCoteau,Maureen McCormick,,
2123,Mikel Rueda,Álex Angulo,,
2124,Stefan C. Schaefer,Nicole Beharie,,
2125,Michael Taliferro,Wesley Jonathan,,
2122,David DeCoteau,William McNamara,,
2126,Katie Aselton,Katie Aselton,,
2127,Robert Heath,David Oakes,,
2128,D. Stevens,Magi Avila,,
2129,Jeffrey St. Jules,Boyd Banks,,
2130,Robert Hall,Angelina Armani,,
2131,K. King,Jason K. Wixom,,
2132,Jonathan Meyers,Justin Baldoni,,
465,Danny Boyle,Rosario Dawson,,
2133,Ralph Nelson,Cliff Robertson,,
2134,Blair Erickson,Monique Candelaria,,
114,NA,Eric Lloyd,,
2135,Allison Burnett,Kimberly Williams-Paisley,,
2136,Richard Schenkman,Vanessa Williams,,
2137,Sanjay Rawal,Alma Martinez,,
1902,Elia Kazan,Marlon Brando,,
2138,Kat Coiro,Justin Kirk,,
2139,Cristian Mungiu,Anamaria Marinca,,
2140,Brian Dorton,Javier Botet,,
313,David Slade,Odessa Rae,,
2037,Jamie Babbit,Katy Mixon,,
2141,Maryam Keshavarz,Sarah Kazemy,,
606,Ryan Coogler,Ahna O'Reilly,,
2142,Ramaa Mosley,Jack McBrayer,,
253,James Algar,Sam Edwards,,
794,Charles Herman-Wurmfeld,John Enos III,,
1091,Ric Roman Waugh,Dwayne Johnson,,
2143,C. Jay Cox,Joseph Gordon-Levitt,,
2144,Mariette Monpierre,Stana Roumillac,,
2145,Tommy Oliver,Bokeem Woodbine,,
2146,Jamie Travis,James Wolk,,
703,Lee Toland Krieger,Ari Graynor,,
2147,Rich Christiano,Gavin MacLeod,,
1657,Paul Andrew Williams,Lorraine Stanley,,
1697,Nick Love,Eddie Griffin,,
2148,Natalie Bible',Tommy O'Reilly,,
2149,Asghar Farhadi,Shahab Hosseini,,
2150,Justin Molotnikov,Jo Hartley,,
1687,Todd Solondz,Heather Matarazzo,,
1840,Victor Nunez,Allison Dean,,
1312,Peter Sollett,Victor Rasuk,,
2151,Georg Wilhelm Pabst,Louise Brooks,,
2152,Daniel Davila,Martin Landau,,
2153,Jorge Gaggero,Norma Aleandro,,
382,Rod Lurie,Kevin Pollak,,
2154,Michael Burke,Zachary Knighton,,
2155,Catherine Jelski,Leslie Bibb,,
2156,Shane Dawson,Shane Dawson,,
451,Tommy Wirkola,Bjørn Sundquist,,
2157,Ryan Little,Corbin Allred,,
2158,Clark Baker,Taylor Pigeon,,
143,George Lucas,Harrison Ford,,
2005,Robert Greenwald,Scott Helvenston,,
2159,Matt Maiellaro,Tina Fey,,
23,Colin Trevorrow,Mary Lynn Rajskub,,
1855,Leslie Small,Isaac C. Singleton Jr.,,
2160,Ben Wheatley,MyAnna Buring,,
2102,Ti West,Lena Dunham,,
332,David S. Goyer,Gary Oldman,,
799,Bernardo Bertolucci,Jean-Louis Trintignant,,
223,Neil Burger,Raymond J. Barry,,
2161,Oliver Blackburn,Julian Morris,,
692,Jonathan Levine,Luke Grimes,,
2162,Christopher Hutson,Dichen Lachman,,
1569,Fred Zinnemann,Gary Cooper,,
1459,Steve James,William Gates,,
2163,David LaChapelle,Kevin Scott Richardson,,
29,Joseph Kosinski,Peter Dinklage,,
1642,Michael Cuesta,Adam LeFevre,,
2164,Caryn Waechter,Laura Fraser,,
2165,Emily Dell,Aimee Garcia,,
17,Peter Jackson,Naomi Watts,,
445,Jaume Collet-Serra,Robert Ri'chard,,
2166,Ryan Fleck,Ryan Gosling,,
2167,Jennifer Wynne Farmer,Irene Bedard,,
2168,Christopher Scott Cherot,Hill Harper,,
2169,H.M. Coakley,Mehcad Brooks,,
2170,Randy Moore,Trey Loney,,
2171,Chris Atkins,Richard Curtis,,
2172,Bill Benenson,Alfre Woodard,,
2173,Ryan Smith,Sandra Ellis Lafferty,,
2174,Travis Romero,Matthew Ziff,,
2175,Anna Mastro,Leven Rambin,,
2176,Mark Sandrich,Ginger Rogers,,
2177,Daniel Myrick,Heather Donahue,,
2178,Michael Wadleigh,Joe Cocker,,
460,John Landis,David Zucker,,
1879,Jon Gunn,Stacy Keach,,
2179,Gene Teigland,Kendyl Joi,,
2180,Scott Ziehl,William Smith,,
2181,Richard Montoya,Nicholas Gonzalez,,
2182,Johanna Schwartz,Aliou Touré,,
2183,William Gazecki,Karen Alexander,,
2184,Lance McDaniel,Russell Wong,,
2185,Thomas Lilti,François Cluzet,,
2186,Michael Walker,Paula Garcés,,
422,Richard Lester,Paul McCartney,,
2187,U. Roberto Romano,NA,,
2188,Amy Holden Jones,Jamie Lee Curtis,,
2189,Blaz Zavrsnik,Dario Nozic Serini,,
1897,Alex Kendrick,Kirk Cameron,,
2190,Pan Nalin,Bhole Baba,,
2191,Joe Camp,Frances Bavier,,
1896,Chris Kentis,Blanchard Ryan,,
2192,Matt Walsh,Joe Lo Truglio,,
2193,John 'Bud' Cardos,Woody Strode,,
2194,Marilyn Agrelo,Heather Berman,,
911,Tom McCarthy,Peter Dinklage,,
2195,Brian Baugh,Randy Wayne,,
2196,Patrick Creadon,Ken Burns,,
2197,Barry W. Blaustein,Terry Funk,,
2198,Kurt Hale,Kirby Heyborne,,
2199,Siddiq Barmak,Marina Golbahari,,
2200,Joseph Dorman,Rachel Dratch,,
2201,Greg Harrison,Rachel True,,
2198,Kurt Hale,Kirby Heyborne,,
1201,Michael Polish,Sasha Alexander,,
2202,Jacob Aaron Estes,Rory Culkin,,
1653,Morgan J. Freeman,Edie Falco,,
2203,Eric Schaeffer,Peter Dinklage,,
2204,Neema Barnette,Monica Calhoun,,
2023,Steve Buscemi,Kevin Corrigan,,
2205,Joe Swanberg,Olivia Wilde,,
2206,Molly Bernstein,David Mamet,,
1271,Akira Kurosawa,Takashi Shimura,,
2207,Marius A. Markevicius,Tommy Sheppard,,
2208,Tom DiCillo,Brad Pitt,,
42,Justin Lin,Monique Gabriela Curnen,,
2209,Quentin Dupieux,Haley Ramm,,
120,Tim Johnson,Jim Parsons,,
2143,C. Jay Cox,Tori Spelling,,
2210,Alex Smith,Ryan Gosling,,
2211,Gareth Edwards,Scoot McNairy,,
2212,Jonathan Parker,Keith Carradine,,
2213,Sol Tryon,Jim Gaffigan,,
2214,Alex Craig Mann,Justin Chon,,
1848,Hao Ning,Bo Huang,,
2215,Stephen Kijak,Brian Eno,,
13,Marc Forster,Radha Mitchell,,
469,Andrew Niccol,Bruce Greenwood,,
2216,Daston Kalili,Daston Kalili,,
2183,William Gazecki,Carol Channing,,
1475,Ol Parker,Jeremy Irvine,,
2217,Michael Hoffman Jr.,Vincent Chimato,,
2218,Patrick Gilles,Emma Caulfield,,
2219,Georgia Hilton,Mike Beckingham,,
1232,Tamra Davis,Britney Spears,,
2220,Jack Heller,Shaun Sipos,,
2221,Fernando Baez Mella,Manny Perez,,
2222,Warren Sheppard,Jennifer Hale,,
1304,Darren Lynn Bousman,Paul Sorvino,,
2223,Justin Paul Miller,Mary Kate Wiles,,
2224,Joel Paul Reisig,Carrie Bradstreet,,
2225,Catherine Gund,Elizabeth Streb,,
2226,Luke Dye,Mike Stanley,,
7,Sam Raimi,Tim Holmes,,
1892,Michael Herz,Patrick Kilpatrick,,
1454,Matty Rich,Lawrence Gilliard Jr.,,
117,Paul Greengrass,James Nesbitt,,
2227,Alec Asten,Luis Sanchez,,
2228,Hans Canosa,Olivia Wilde,,
2229,Lloyd Kaufman,John Karyus,,
2230,Matthew Watts,Jennifer Lafleur,,
2231,Lloyd Bacon,Ginger Rogers,,
2232,Joe Kenemore,Bob Proctor,,
1811,Whit Stillman,Chris Eigeman,,
2233,Kay Pollak,Michael Nyqvist,,
2234,Eric England,Jack E. Curenton,,
671,Jared Hess,Jon Heder,,
1644,Jeremy Saulnier,Devin Ratray,,
1656,Oren Peli,Micah Sloat,,
1846,Stacy Peralta,Tony Alva,,
256,Terry Gilliam,Eric Idle,,
1616,Richard Glatzer,Emily Rios,,
2235,Sue Corcoran,Tony Doupe,,
114,NA,Sendhil Ramamurthy,,
2236,Jonathan Caouette,Greg Ayres,,
2237,Ray Griggs,Bill Farmer,,
2238,Matt Jackson,Kane Hodder,,
2239,Lucio Fulci,Catriona MacColl,,
114,NA,Brendon Small,,
687,Tom Vaughan,Treat Williams,,
2240,Paul Fox,Dov Tiefenbach,,
492,Stephen Frears,Saeed Jaffrey,,
2241,Ari Kirschenbaum,R. Brandon Johnson,,
2242,Cassandra Nicolaou,Katharine Isabelle,,
2243,Ingmar Bergman,Liv Ullmann,,
2244,D.W. Griffith,Lillian Gish,,
2245,Roger Nygard,Walter Koenig,,
2246,Harry Beaumont,Anita Page,,
7,Sam Raimi,Ted Raimi,,
2247,Franck Khalfoun,America Olivo,,
2248,Mor Loushy,Amos Oz,,
2249,Henry Alex Rubin,Mark Zupan,,
2250,Sam Firstenberg,Michael Dudikoff,,
2251,Doug Block,Carol Block,,
114,NA,Billy Burke,,
2252,Chad Kapper,Tom E. Nicholson,,
470,John Carpenter,Jamie Lee Curtis,,
860,Sidney Lumet,Jack Warden,,
2253,Paul Fierlinger,Isabella Rossellini,,
1785,Frank Capra,Claudette Colbert,,
2254,Yorgos Lanthimos,Angeliki Papoulia,,
2255,Lauren Lazin,James Cagney,,
730,Gavin O'Connor,Kimberly J. Brown,,
2256,Gregory Widen,Viggo Mortensen,,
1575,Cédric Klapisch,Simon Abkarian,,
557,Peter Hedges,Oliver Platt,,
2257,Niall Johnson,Kevin Howarth,,
1913,Kelly Reichardt,Daniel London,,
1913,Kelly Reichardt,John Robinson,,
2258,Eric Mendelsohn,Embeth Davidtz,,
2259,Jean-Luc Godard,Jean-Paul Belmondo,,
2260,Florence Ayisi,Vera Ngassa,,
2190,Pan Nalin,NA,,
2261,Michael Roemer,Yaphet Kotto,,
1614,Jesse Peretz,Robert John Burke,,
2262,Eddie O'Flaherty,Don Wallace,,
2263,Babar Ahmed,Lalaine,,
509,Julie Taymor,Jim Sturgess,,
2264,John D. Hancock,Trish Basinger,,
2265,Paul Bartel,Sylvester Stallone,,
2266,Bruce Dellis,Tatyana Ali,,
2267,Pece Dingo,Michael Des Barres,,
